MOL_1,MOL_2,logV
B(Br)(Br)Br,CCO,-0.140111686010622
BrBr,CCO,-0.0111872962712595
BrC(Br)(Br)Br,c1ccccc1,-0.2197547161346474
BrC(Br)(Br)Br,c1ccccc1,-0.0807649620768015
BrC(Br)(Br)Br,c1ccccc1,0.050070264367438416
BrC(Br)(Br)Br,c1ccccc1,0.16542240081456988
BrC(Br)(Br)Br,c1ccccc1,0.2646997921671458
BrC(Br)(Br)Br,c1ccccc1,0.34931638877008725
BrC(Br)(Br)Br,c1ccccc1,0.4208794988754823
BrC(Br)(Br)Br,c1ccccc1,0.48084021854277703
BrC(Br)(Br)Br,c1ccccc1,0.5303277897780735
BrC(Br)(Br)Br,c1ccccc1,0.5700990789919579
BrC(Br)(Br)Br,c1ccccc1,0.6005917684293758
BrC(Br)Br,C1CCCCC1,-0.1980683223290842
BrC(Br)Br,C1CCCCC1,-0.16497482024830437
BrC(Br)Br,C1CCCCC1,-0.1323212870765794
BrC(Br)Br,C1CCCCC1,-0.10045240454309634
BrC(Br)Br,C1CCCCC1,-0.06581409814832834
BrC(Br)Br,C1CCCCC1,-0.028345138068044538
BrC(Br)Br,C1CCCCC1,0.01032561456627892
BrC(Br)Br,C1CCCCC1,0.04983095577500866
BrC(Br)Br,C1CCCCC1,0.08787825803877437
BrC(Br)Br,C1CCCCC1,0.1271800156014186
BrC(Br)Br,C1CCCCC1,0.16920403652361962
BrC(Br)Br,CC(C)=O,-0.5157001606532142
BrC(Br)Br,CC(C)=O,-0.38674430101100987
BrC(Br)Br,CC(C)=O,-0.27794099805891914
BrC(Br)Br,CC(C)=O,-0.18585494951811216
BrC(Br)Br,CC(C)=O,-0.09597462435328498
BrC(Br)Br,CC(C)=O,-0.016865403568567233
BrC(Br)Br,CC(C)=O,0.05519760890297354
BrC(Br)Br,CC(C)=O,0.11752415884864167
BrC(Br)Br,CC(C)=O,0.17712640917135425
BrC(Br)Br,CC(C)=O,0.2297881054835459
BrC(Br)Br,CC(C)=O,0.27737997466725467
BrC(Br)Br,CC(C)CCO,0.4830588318012679
BrC(Br)Br,CC(C)CCO,0.4679117940422602
BrC(Br)Br,CC(C)CCO,0.4250185750011051
BrC(Br)Br,CC(C)CCO,0.38100261537434
BrC(Br)Br,CC(C)CCO,0.33957310578594524
BrC(Br)Br,CC(C)CCO,0.3062187396069318
BrC(Br)Br,CC(C)CCO,0.280770733983243
BrC(Br)Br,CC(C)CCO,0.2544689470095824
BrC(Br)Br,CC(C)CCO,0.24114796245593142
BrC(Br)Br,CC(C)CCO,0.23927087752107565
BrC(Br)Br,CC(C)CCO,0.2535610020278684
BrC(Br)Br,CCCC#N,-0.2992616790955979
BrC(Br)Br,CCCC#N,-0.20065672300116716
BrC(Br)Br,CCCC#N,-0.10920641500453958
BrC(Br)Br,CCCC#N,-0.040465805487791294
BrC(Br)Br,CCCC#N,0.014043445663537506
BrC(Br)Br,CCCC#N,0.06850555803469852
BrC(Br)Br,CCCC#N,0.11891664141024205
BrC(Br)Br,CCCC#N,0.16423740422688893
BrC(Br)Br,CCCC#N,0.2025238616074151
BrC(Br)Br,CCCC#N,0.23653153034058766
BrC(Br)Br,CCCC#N,0.26681311136750113
BrC(Br)Br,CCCCCC,-0.5162701009999763
BrC(Br)Br,CCCCCC,-0.4540641388726919
BrC(Br)Br,CCCCCC,-0.3988272766390639
BrC(Br)Br,CCCCCC,-0.3076117667399291
BrC(Br)Br,CCCCCC,-0.241843471103554
BrC(Br)Br,CCCCCC,-0.17404045711919208
BrC(Br)Br,CCCCCC,-0.08559394701405007
BrC(Br)Br,CCCCCC,-0.00699117832356719
BrC(Br)Br,CCCCCC,0.0853547034635047
BrC(Br)Br,CCCCCC,0.17356855032455298
BrC(Br)Br,CCCCCC,0.26681311136750113
BrC(Br)Br,CCCCCCCO,0.6834466632215541
BrC(Br)Br,CCCCCCCO,0.6578766919023519
BrC(Br)Br,CCCCCCCO,0.6028861382335963
BrC(Br)Br,CCCCCCCO,0.5522168563510461
BrC(Br)Br,CCCCCCCO,0.49373894725813966
BrC(Br)Br,CCCCCCCO,0.44488551884812494
BrC(Br)Br,CCCCCCCO,0.3897802210772809
BrC(Br)Br,CCCCCCCO,0.3423702165885452
BrC(Br)Br,CCCCCCCO,0.2991419465151722
BrC(Br)Br,CCCCCCCO,0.2657198580795855
BrC(Br)Br,CCCCCCCO,0.2535610020278684
BrC(Br)Br,CCCCCCO,0.5671691669924974
BrC(Br)Br,CCCCCCO,0.5544177979067503
BrC(Br)Br,CCCCCCO,0.5113286489391713
BrC(Br)Br,CCCCCCO,0.4629086783652589
BrC(Br)Br,CCCCCCO,0.41824920952005823
BrC(Br)Br,CCCCCCO,0.3740383506894651
BrC(Br)Br,CCCCCCO,0.33448105149581026
BrC(Br)Br,CCCCCCO,0.2996938054221882
BrC(Br)Br,CCCCCCO,0.27083777235401324
BrC(Br)Br,CCCCCCO,0.2520134941973758
BrC(Br)Br,CCCCCCO,0.2535610020278684
BrC(Br)Br,CCCCCO,0.45374569592480823
BrC(Br)Br,CCCCCO,0.4511576977020771
BrC(Br)Br,CCCCCO,0.4191426269744752
BrC(Br)Br,CCCCCO,0.37878019762121284
BrC(Br)Br,CCCCCO,0.3424244155969325
BrC(Br)Br,CCCCCO,0.30924894630530814
BrC(Br)Br,CCCCCO,0.28367026121851685
BrC(Br)Br,CCCCCO,0.26139219169817257
BrC(Br)Br,CCCCCO,0.24649774412133527
BrC(Br)Br,CCCCCO,0.2417467762000214
BrC(Br)Br,CCCCCO,0.2535610020278684
BrC(Br)Br,CCCCO,0.3281664309766687
BrC(Br)Br,CCCCO,0.33867091055765236
BrC(Br)Br,CCCCO,0.31690232903891835
BrC(Br)Br,CCCCO,0.28997711115422936
BrC(Br)Br,CCCCO,0.26693329911833263
BrC(Br)Br,CCCCO,0.24836295153856777
BrC(Br)Br,CCCCO,0.23601259226363025
BrC(Br)Br,CCCCO,0.22945491256308748
BrC(Br)Br,CCCCO,0.22662695404016994
BrC(Br)Br,CCCCO,0.2318624778252993
BrC(Br)Br,CCCCO,0.2535610020278684
BrC(Br)Br,CCCO,0.2151263216003253
BrC(Br)Br,CCCO,0.213975422762103
BrC(Br)Br,CCCO,0.20967914866817405
BrC(Br)Br,CCCO,0.20217371876878465
BrC(Br)Br,CCCO,0.1931616095203775
BrC(Br)Br,CCCO,0.1907093483114557
BrC(Br)Br,CCCO,0.19258966897817112
BrC(Br)Br,CCCO,0.1959393170490212
BrC(Br)Br,CCCO,0.20734138122466983
BrC(Br)Br,CCCO,0.2238790977403307
BrC(Br)Br,CCCO,0.2513324715740284
BrC(Br)Br,CCOC(C)=O,-0.38721371475837163
BrC(Br)Br,CCOC(C)=O,-0.3036447388686222
BrC(Br)Br,CCOC(C)=O,-0.22469821813871033
BrC(Br)Br,CCOC(C)=O,-0.1506389493987717
BrC(Br)Br,CCOC(C)=O,-0.08065387681417949
BrC(Br)Br,CCOC(C)=O,-0.015587892309633249
BrC(Br)Br,CCOC(C)=O,0.044562555473210266
BrC(Br)Br,CCOC(C)=O,0.10029864954394675
BrC(Br)Br,CCOC(C)=O,0.1472114283915834
BrC(Br)Br,CCOC(C)=O,0.18744299868093675
BrC(Br)Br,CCOC(C)=O,0.22087090694942849
BrC(Br)Br,CN(C)C=O,-0.1354226085541789
BrC(Br)Br,CN(C)C=O,-0.06526184284687041
BrC(Br)Br,CN(C)C=O,0.04076458897856009
BrC(Br)Br,CN(C)C=O,0.11439008954018208
BrC(Br)Br,CN(C)C=O,0.17160563627438277
BrC(Br)Br,CN(C)C=O,0.22474401992870532
BrC(Br)Br,CN(C)C=O,0.2551382135898321
BrC(Br)Br,CN(C)C=O,0.263964116148577
BrC(Br)Br,CN(C)C=O,0.26814740600574866
BrC(Br)Br,CN(C)C=O,0.2592743711939999
BrC(Br)Br,CN(C)C=O,0.2411786166991617
BrC(Br)Br,CO,-0.3619802344404226
BrC(Br)Br,CO,-0.22503268440306942
BrC(Br)Br,CO,-0.12792229821038448
BrC(Br)Br,CO,-0.06052617827627158
BrC(Br)Br,CO,-0.006168386216633678
BrC(Br)Br,CO,0.0346676479126778
BrC(Br)Br,CO,0.06679689263606578
BrC(Br)Br,CO,0.09441248706151946
BrC(Br)Br,CO,0.11846531201823662
BrC(Br)Br,CO,0.14124789090144957
BrC(Br)Br,CO,0.16920403652361962
BrC(Br)Br,COC(C)=O,-0.4233069204990176
BrC(Br)Br,COC(C)=O,-0.3420514921820238
BrC(Br)Br,COC(C)=O,-0.24357752866284987
BrC(Br)Br,COC(C)=O,-0.1806802261025711
BrC(Br)Br,COC(C)=O,-0.10069628845957733
BrC(Br)Br,COC(C)=O,-0.02570500143022643
BrC(Br)Br,COC(C)=O,0.04091359609543712
BrC(Br)Br,COC(C)=O,0.09882874743718532
BrC(Br)Br,COC(C)=O,0.16272613527883747
BrC(Br)Br,COC(C)=O,0.21379671547092804
BrC(Br)Br,COC(C)=O,0.2513324715740283
BrC(Br)Br,COCCO,0.18284188120200104
BrC(Br)Br,COCCO,0.23766912069572746
BrC(Br)Br,COCCO,0.2736606893808467
BrC(Br)Br,COCCO,0.2980519497271293
BrC(Br)Br,COCCO,0.3082600334428882
BrC(Br)Br,COCCO,0.30482655911013784
BrC(Br)Br,COCCO,0.29576621721347934
BrC(Br)Br,COCCO,0.28098770516214255
BrC(Br)Br,COCCO,0.2657191448935155
BrC(Br)Br,COCCO,0.2547011916939352
BrC(Br)Br,COCCO,0.2535610020278684
BrC(Br)Br,Cc1ccccc1,-0.28747995728887826
BrC(Br)Br,Cc1ccccc1,-0.22029216034912977
BrC(Br)Br,Cc1ccccc1,-0.15955742612899068
BrC(Br)Br,Cc1ccccc1,-0.10160432086717744
BrC(Br)Br,Cc1ccccc1,-0.042762220134595866
BrC(Br)Br,Cc1ccccc1,0.015088575893727396
BrC(Br)Br,Cc1ccccc1,0.06982305224973227
BrC(Br)Br,Cc1ccccc1,0.12012877326878009
BrC(Br)Br,Cc1ccccc1,0.16972981328159126
BrC(Br)Br,Cc1ccccc1,0.21405050100568263
BrC(Br)Br,Cc1ccccc1,0.2558987057336053
BrC(Br)Br,ClC(Cl)(Cl)Cl,-0.08878316176081488
BrC(Br)Br,ClC(Cl)(Cl)Cl,-0.06149417225077913
BrC(Br)Br,ClC(Cl)(Cl)Cl,-0.032147226683954935
BrC(Br)Br,ClC(Cl)(Cl)Cl,-0.0009220785698008244
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.031142875513148295
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.06328395241347708
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.0931502255743879
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.12045441617422395
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.15438188773706
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.1900330070379046
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.2208709069494285
BrC(Br)Br,ClCCCCCl,0.069158499566196
BrC(Br)Br,ClCCCCCl,0.0908467348428721
BrC(Br)Br,ClCCCCCl,0.11355905139146807
BrC(Br)Br,ClCCCCCl,0.13829516522099775
BrC(Br)Br,ClCCCCCl,0.15731050490646584
BrC(Br)Br,ClCCCCCl,0.176720955231772
BrC(Br)Br,ClCCCCCl,0.19490490635188423
BrC(Br)Br,ClCCCCCl,0.2123361484011868
BrC(Br)Br,ClCCCCCl,0.2264896877901224
BrC(Br)Br,ClCCCCCl,0.2417124720687751
BrC(Br)Br,ClCCCCCl,0.2513324715740283
BrC(Br)Br,N#CCc1ccccc1,0.2714398725729879
BrC(Br)Br,N#CCc1ccccc1,0.28375996374667667
BrC(Br)Br,N#CCc1ccccc1,0.29587243499986454
BrC(Br)Br,N#CCc1ccccc1,0.3119195443738219
BrC(Br)Br,N#CCc1ccccc1,0.3218249059939779
BrC(Br)Br,N#CCc1ccccc1,0.3247586455220943
BrC(Br)Br,N#CCc1ccccc1,0.32573671334616494
BrC(Br)Br,N#CCc1ccccc1,0.3174752616049701
BrC(Br)Br,N#CCc1ccccc1,0.30693395270453944
BrC(Br)Br,N#CCc1ccccc1,0.2915748558392132
BrC(Br)Br,N#CCc1ccccc1,0.26681311136750113
BrC(Br)Br,N#Cc1ccccc1,0.06965440939110944
BrC(Br)Br,N#Cc1ccccc1,0.1086521582110247
BrC(Br)Br,N#Cc1ccccc1,0.14509993763627374
BrC(Br)Br,N#Cc1ccccc1,0.17905343213769287
BrC(Br)Br,N#Cc1ccccc1,0.21007191917838927
BrC(Br)Br,N#Cc1ccccc1,0.23927181503766076
BrC(Br)Br,N#Cc1ccccc1,0.26912417927254706
BrC(Br)Br,N#Cc1ccccc1,0.27404660253308366
BrC(Br)Br,N#Cc1ccccc1,0.27632316690021547
BrC(Br)Br,N#Cc1ccccc1,0.2770189415498964
BrC(Br)Br,N#Cc1ccccc1,0.26681311136750113
BrC(Br)Br,Nc1ccccc1,0.5670970950832227
BrC(Br)Br,Nc1ccccc1,0.5390996238053339
BrC(Br)Br,Nc1ccccc1,0.5116320114365449
BrC(Br)Br,Nc1ccccc1,0.48481193597982225
BrC(Br)Br,Nc1ccccc1,0.45939673531243147
BrC(Br)Br,Nc1ccccc1,0.428534433746319
BrC(Br)Br,Nc1ccccc1,0.3994086698958722
BrC(Br)Br,Nc1ccccc1,0.37109353147470847
BrC(Br)Br,Nc1ccccc1,0.34413183877946313
BrC(Br)Br,Nc1ccccc1,0.3093818927907321
BrC(Br)Br,Nc1ccccc1,0.26681311136750113
BrC(Br)Br,Nc1ccccc1Cl,0.3582285890049683
BrC(Br)Br,Nc1ccccc1Cl,0.35151245997426717
BrC(Br)Br,Nc1ccccc1Cl,0.3447545839997222
BrC(Br)Br,Nc1ccccc1Cl,0.335085633863665
BrC(Br)Br,Nc1ccccc1Cl,0.32075619176066716
BrC(Br)Br,Nc1ccccc1Cl,0.3097757717952629
BrC(Br)Br,Nc1ccccc1Cl,0.2962898365846831
BrC(Br)Br,Nc1ccccc1Cl,0.2788545206954436
BrC(Br)Br,Nc1ccccc1Cl,0.2623326196724337
BrC(Br)Br,Nc1ccccc1Cl,0.24457699415059064
BrC(Br)Br,Nc1ccccc1Cl,0.2240534631407055
BrC(Br)Br,OCCCl,0.4148314605391062
BrC(Br)Br,OCCCl,0.40398637279079125
BrC(Br)Br,OCCCl,0.396355565819682
BrC(Br)Br,OCCCl,0.36252294149358494
BrC(Br)Br,OCCCl,0.34058773384450564
BrC(Br)Br,OCCCl,0.31785557992190966
BrC(Br)Br,OCCCl,0.29701219315528377
BrC(Br)Br,OCCCl,0.2783000432149986
BrC(Br)Br,OCCCl,0.2616778718138522
BrC(Br)Br,OCCCl,0.25132479467336993
BrC(Br)Br,OCCCl,0.2535610020278684
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9856958596898421
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9756104562825622
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9661431398842916
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9566632826883881
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9476826923907277
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9396199858604399
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9330128249901578
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9285320780075431
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9261950674067663
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9254187298920358
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9249508889156106
BrC(Br)C(Br)Br,CCCCCCCCO,0.8840021692773974
BrC(Br)C(Br)Br,CCCCCCCCO,0.8884340913120405
BrC(Br)C(Br)Br,CCCCCCCCO,0.8929401845633689
BrC(Br)C(Br)Br,CCCCCCCCO,0.8984461854407012
BrC(Br)C(Br)Br,CCCCCCCCO,0.9049399816607611
BrC(Br)C(Br)Br,CCCCCCCCO,0.9133674520538515
BrC(Br)C(Br)Br,CCCCCCCCO,0.9236801780488142
BrC(Br)C(Br)Br,CCCCCCCCO,0.9355768847594261
BrC(Br)C(Br)Br,CCCCCCCCO,0.9503955899972614
BrC(Br)C(Br)Br,CCCCCCCCO,0.9666159973976131
BrC(Br)C(Br)Br,CCCCCCCCO,0.9818848381446332
BrC(Br)C(Br)Br,CCCCCCCO,0.7659093927534786
BrC(Br)C(Br)Br,CCCCCCCO,0.7831630393448539
BrC(Br)C(Br)Br,CCCCCCCO,0.8003416672119288
BrC(Br)C(Br)Br,CCCCCCCO,0.8183864793798641
BrC(Br)C(Br)Br,CCCCCCCO,0.8379905176680118
BrC(Br)C(Br)Br,CCCCCCCO,0.8590295948628215
BrC(Br)C(Br)Br,CCCCCCCO,0.8812780291930249
BrC(Br)C(Br)Br,CCCCCCCO,0.9045807308869036
BrC(Br)C(Br)Br,CCCCCCCO,0.929396268845922
BrC(Br)C(Br)Br,CCCCCCCO,0.9560959713977148
BrC(Br)C(Br)Br,CCCCCCCO,0.9818848381446332
BrC(Br)C(Br)Br,CCCCCCO,0.6516550628828116
BrC(Br)C(Br)Br,CCCCCCO,0.6830382425964445
BrC(Br)C(Br)Br,CCCCCCO,0.7121569829689773
BrC(Br)C(Br)Br,CCCCCCO,0.7471828545705363
BrC(Br)C(Br)Br,CCCCCCO,0.7804946239629942
BrC(Br)C(Br)Br,CCCCCCO,0.8133300589590469
BrC(Br)C(Br)Br,CCCCCCO,0.8459143115264512
BrC(Br)C(Br)Br,CCCCCCO,0.8786522020554792
BrC(Br)C(Br)Br,CCCCCCO,0.9115682222697141
BrC(Br)C(Br)Br,CCCCCCO,0.9462009819227584
BrC(Br)C(Br)Br,CCCCCCO,0.9818848381446332
BrC(Br)C(Br)Br,CCCCCO,0.5369718792387674
BrC(Br)C(Br)Br,CCCCCO,0.5835142805059103
BrC(Br)C(Br)Br,CCCCCO,0.6326534243551505
BrC(Br)C(Br)Br,CCCCCO,0.6811716576810227
BrC(Br)C(Br)Br,CCCCCO,0.7283975776139555
BrC(Br)C(Br)Br,CCCCCO,0.773443984710759
BrC(Br)C(Br)Br,CCCCCO,0.8162567431763175
BrC(Br)C(Br)Br,CCCCCO,0.8574888723512528
BrC(Br)C(Br)Br,CCCCCO,0.8977731009351086
BrC(Br)C(Br)Br,CCCCCO,0.9385472785622033
BrC(Br)C(Br)Br,CCCCCO,0.9818848381446333
BrC(Cl)(Cl)Cl,CCO,0.1771758874141277
BrC(F)(F)C(F)(F)Br,CCO,-0.1365431229294383
BrCBr,CCO,-0.0065820974992288
BrCC(Br)C,CCO,0.1783151183861062
BrCCBr,CCCCCCO,0.7235377615320567
BrCCBr,CCCCCCO,0.6500698619966913
BrCCBr,CCCCCCO,0.5814921781462686
BrCCBr,CCCCCCO,0.5123805683401417
BrCCBr,CCCCCCO,0.44997972614457693
BrCCBr,CCCCCCO,0.39113900118234035
BrCCBr,CCCCCCO,0.3365589383510826
BrCCBr,CCCCCCO,0.2870550136097046
BrCCBr,CCCCCCO,0.24978171632085466
BrCCBr,CCCCCCO,0.22955673755710848
BrCCBr,CCCCCCO,0.23879856271389194
BrCCBr,Cc1ccc(C)cc1,-0.24293838754027858
BrCCBr,Cc1ccc(C)cc1,-0.21595157675182458
BrCCBr,Cc1ccc(C)cc1,-0.18880526711233725
BrCCBr,Cc1ccc(C)cc1,-0.1586055172385954
BrCCBr,Cc1ccc(C)cc1,-0.1241965966645936
BrCCBr,Cc1ccc(C)cc1,-0.08228259191123166
BrCCBr,Cc1ccc(C)cc1,-0.035808793764676
BrCCBr,Cc1ccc(C)cc1,0.007873187466116049
BrCCBr,Cc1ccc(C)cc1,0.056770411297440045
BrCCBr,Cc1ccc(C)cc1,0.12018700506429172
BrCCBr,Cc1ccc(C)cc1,0.17482234992253098
BrCCBr,Cc1cccc(C)c1,-0.25807872499229256
BrCCBr,Cc1cccc(C)c1,-0.22180463828015307
BrCCBr,Cc1cccc(C)c1,-0.19231640186567417
BrCCBr,Cc1cccc(C)c1,-0.15966121576770442
BrCCBr,Cc1cccc(C)c1,-0.11477501933361431
BrCCBr,Cc1cccc(C)c1,-0.0777985791305116
BrCCBr,Cc1cccc(C)c1,-0.027622849231902592
BrCCBr,Cc1cccc(C)c1,0.0074512820698101456
BrCCBr,Cc1cccc(C)c1,0.05864442767810604
BrCCBr,Cc1cccc(C)c1,0.11565817490149274
BrCCBr,Cc1cccc(C)c1,0.17482234992253098
BrCCBr,Cc1ccccc1,-0.27679854366378503
BrCCBr,Cc1ccccc1,-0.231970222137733
BrCCBr,Cc1ccccc1,-0.2071482927234145
BrCCBr,Cc1ccccc1,-0.1792428291782743
BrCCBr,Cc1ccccc1,-0.1303694471896146
BrCCBr,Cc1ccccc1,-0.08345686119574963
BrCCBr,Cc1ccccc1,-0.043314366140529456
BrCCBr,Cc1ccccc1,0.0012841819357116927
BrCCBr,Cc1ccccc1,0.054517178211304224
BrCCBr,Cc1ccccc1,0.10721249878966074
BrCCBr,Cc1ccccc1,0.174822349922531
BrCCBr,Cc1ccccc1C,-0.19453346194471946
BrCCBr,Cc1ccccc1C,-0.1753906434055164
BrCCBr,Cc1ccccc1C,-0.14911750479842056
BrCCBr,Cc1ccccc1C,-0.11615959895607544
BrCCBr,Cc1ccccc1C,-0.08141939541996235
BrCCBr,Cc1ccccc1C,-0.05096044011428165
BrCCBr,Cc1ccccc1C,-0.014272529374080748
BrCCBr,Cc1ccccc1C,0.030125829552876803
BrCCBr,Cc1ccccc1C,0.07337035167452982
BrCCBr,Cc1ccccc1C,0.12631746994871756
BrCCBr,Cc1ccccc1C,0.174822349922531
BrCCBr,c1ccccc1,-0.24864813805026437
BrCCBr,c1ccccc1,-0.2241553347173727
BrCCBr,c1ccccc1,-0.19205202263139595
BrCCBr,c1ccccc1,-0.1438540887460187
BrCCBr,c1ccccc1,-0.11647277358356103
BrCCBr,c1ccccc1,-0.08242808084235226
BrCCBr,c1ccccc1,-0.03014799097481573
BrCCBr,c1ccccc1,0.012683942378003176
BrCCBr,c1ccccc1,0.07336233016398114
BrCCBr,c1ccccc1,0.11898921194500861
BrCCBr,c1ccccc1,0.174822349922531
BrCCCBr,CCO,0.2781931626288483
BrCCl,CCO,-0.1887968578543751
C,CCCCCCCCCC,-0.10182351650232342
C#CC(C)C,CCO,-0.4623884739716971
C#CCC=C,CCO,-0.5296739940549292
C#CCCC,CCO,-0.4527416522374336
C#CCCCC,CCO,-0.3208667394207306
C#CCCCCC,CCO,-0.2716392780872221
C#CCCCCCC,CCO,-0.1696394411303055
C#CCCCCCCC,CCO,0.0018491963281527
C#CCCCCCCCC,CCO,0.0905551006070001
C#CCCl,CCO,-0.3882515971866901
C#CCO,O,-0.14218522202899345
C#CCO,O,-0.09537851841283349
C#CCO,O,-0.07272716969103932
C#CCO,O,-0.060066445171057976
C#CCO,O,-0.054068540889505634
C#CCO,O,-0.04860350338760416
C#CCO,O,-0.04402915400294001
C#CCO,O,-0.03759230320437167
C#CCO,O,-0.03616159737723798
C#CCO,O,-0.03133212698720557
C#Cc1ccccc1,CCCCCOC(C)=O,-0.102647865655742
C#Cc1ccccc1,CCCCCOC(C)=O,-0.10128214151634174
C#Cc1ccccc1,CCCCCOC(C)=O,-0.09906052933719721
C#Cc1ccccc1,CCCCCOC(C)=O,-0.09611200003177411
C#Cc1ccccc1,CCCCCOC(C)=O,-0.09242429012177139
C#Cc1ccccc1,CCCCCOC(C)=O,-0.08798513612888807
C#Cc1ccccc1,CCCCCOC(C)=O,-0.0827822745748231
C#Cc1ccccc1,CCCCCOC(C)=O,-0.07680344198127549
C#Cc1ccccc1,CCCCCOC(C)=O,-0.0700363748699442
C#Cc1ccccc1,CCCCCOC(C)=O,-0.06246880976252826
C#Cc1ccccc1,CCCCCOC(C)=O,-0.054088483180726614
C#N,CCO,-0.7305214960126452
C(=CCCC1)(C1)C,CCO,-0.38
C(=O)OCC(C)C,CCO,-0.2096643742542431
C(Br)C(Br)CCCCCCCCCC,CCO,0.7956607550925818
C(C#C)(C)(C)C,CCO,-0.3355259733506003
C(C(C)=O)C,CCO,-0.4
C(C(C)=O)C(C)(O)C,CCO,0.52
C(C(C)C)C(=O)CC(C)C,CCO,-0.08
C(C(C)C)C(C)=O,CCO,-0.27
C(C(C)C)C(C)O,CCO,0.61
C(C(C)C)COC(=O)C,CCO,-0.09
C(C(CC)CO)C,CCO,0.77
C(C(CO)CC)CCC,CCO,0.8
C(C(O)=O)CC,CCO,0.18
C(C)(C)(C)C(=O)OCC,CCO,-0.0080684027069589
C(C)(Cl)(C)C,CCO,-0.3275027522955258
C(C)CCCC,CCO,-0.53
C(C)CCOC(C)=O,CCO,-0.17
C(C)CCOCCOCCO,CCO,0.71
C(C)O,CCO,0.03
C(C)OCCO,CCO,0.26
C(CC(C)=O)C(C)C,CCO,-0.12
C(CC1)CC1C(C)C,CCO,-0.19
C(CC1)CC1CC(C)C,CCO,-0.3
C(CCC1)(C1)C,CCO,-0.32
C(CCC1CC(C)C)CC1,CCO,0.05
C(CCCC1)(C1)C,CCO,-0.17
C(CCCC1)(C1)C(C)C,CCO,-0.01
C(CCCC1)(C1)CCCC,CCO,0.09
C(CCCC1)(C1)CCCCC,CCO,0.1944230649301918
C(CCC\C=C/CCCCCC)CCCC(OC)=O,CCO,0.6559740099131506
C(CCO)C,CCO,0.41
C(CCO)CC,CCO,0.54
C(CO)C,CCO,0.28
C(CO)O,CCO,1.24
C(C\C(=C\C(C)(C)C)C)(C)(C)C,CCO,-0.0780564960448555
C(Cl)(C)C,CCO,-0.5131426519557907
C(Cl)(Cl)(Cl)C,CCO,-0.1004798647614531
C(Cl)(Cl)(Cl)C(Cl),CCO,0.1550652119532356
C(Cl)(Cl)(Cl)C=O,CCO,0.0157188917177177
C(Cl)(Cl)(Cl)Cl,CCO,-0.0427958576538108
C(Cl)(Cl)(F)C,CCO,-0.3904679295489559
C(Cl)(Cl)=C(Cl)C(Cl)=C(Cl)(Cl),CCO,0.5287361057882889
C(Cl)(Cl)=C(Cl)Cl,CCO,-0.073373943062283
C(Cl)(Cl)C(Cl)(Cl),CCO,0.2107284331155594
C(Cl)(Cl)CCl,CCO,0.019186742536955
C(Cl)(Cl)Cl,CCO,-0.26866017923587
C(Cl)/C=C/Cl,CCO,-0.1526918563226889
C(Cl)/C=C\Cl,CCO,-0.1526918563226889
C(Cl)=C(Cl)Cl,CCO,-0.2635307422967441
C(Cl)C(Cl)C,CCO,-0.121439283927251
C(Cl)C(Cl)C(Cl),CCO,0.3488620654051811
C(Cl)C(Cl)CC,CCO,0.076624722621156
C(Cl)CC[Si](Cl)(Cl)Cl,CCO,-0.0253647294605694
C(F)(F)(F)C(F)(F)C(F)(F)C(=O)O,CCO,0.2090552727657736
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),CCO,-0.3325515153962792
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),CCO,-0.1798713040255558
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),CCO,-0.0386964374037174
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),CCO,0.1470551464182283
C(F)(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)(F),CCO,-0.2982491150723355
C(F)(F)C(F)(F)C(F),CCO,-0.2697521396608994
C(O)C(c1ccccc1)C,CCO,1.090440455760581
C(O)CC(c1ccccc1),CCO,1.189673000620826
C(O)COCCO,CCO,1.47
C(OC(C)=O)C,CCO,-0.37
C(OC(C)=O)COCC,CCO,0.04
C(OC)CO,CCO,0.18
C(OC)OC,CCO,-0.47
C(OCC)C,CCO,-0.64
